25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
25,000000
